gateway ID,node MAC,UTC timestamp,us count,frequency,RF chain,RX chain,status,size,modulation,bandwidth,datarate,coderate,RSSI,SNR,ESP,payload
B827EBFFFEEEC460,,2022-10-27 01:18:00.423Z,3503244.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-69.0,5.75,-70.02,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:18:13.534Z,16614732.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-62.0,1.0,-64.54,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:18:34.581Z,37661652.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,2.0,-67.12,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:18:58.058Z,61137596.0,904300000.0,0.0,2.0,CRC_BAD,129.0,LORA,125000.0,SF12  ,4/5,-70.0,-1.5,-73.82,8550A898-A0232399-E9742A7D-F86F27BA-4C468ED1-01F1FD23-4F31378B-23D73B74-5435BD60-812BF2FE-FB334B55-E3660BF6-911C133D-7B72E894-C252D9A0-BEFB8D5B-848F88D5-123CDEA5-7058E189-0B463235-215BB524-DAF93B90-B419BA35-8D4C6E50-A023CAE3-66F3A1B6-E37F42EC-B1B3ED22-792B9F09-631705E0-4CB3DBFB-2F84733A-A2
B827EBFFFEEEC460,,2022-10-27 01:18:59.030Z,62110836.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-67.0,5.25,-68.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:24.193Z,87273020.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,4.5,-65.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:25.696Z,88776404.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-58.0,5.5,-59.08,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:27.199Z,90279788.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-69.0,5.0,-70.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:28.702Z,91783172.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,5.25,-62.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:30.205Z,93286556.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,4.0,-66.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:31.711Z,94789940.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,4.75,-67.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:33.213Z,96293324.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,5.5,-66.08,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:34.716Z,97796716.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,4.0,-67.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:36.220Z,99300100.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-70.0,4.75,-71.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:37.722Z,100803484.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-76.0,4.0,-77.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:39.226Z,102306876.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,5.25,-60.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:40.730Z,103810260.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,5.25,-65.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:42.234Z,105313636.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,2.75,-66.85,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:43.738Z,106817036.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,4.75,-61.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:45.239Z,108320420.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,4.75,-61.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:46.744Z,109823812.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-69.0,3.0,-70.76,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:48.248Z,111327212.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-55.0,4.25,-56.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:49.751Z,112830604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,5.0,-64.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:51.255Z,114334004.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,4.0,-61.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:52.756Z,115837404.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.5,-60.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:54.260Z,117340796.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-58.0,4.75,-59.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:55.763Z,118844196.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.0,-60.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:57.266Z,120347588.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-57.0,5.25,-58.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:19:58.770Z,121850980.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.75,-60.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:00.276Z,123354380.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,4.75,-61.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:01.779Z,124857772.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,5.0,-60.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:03.282Z,126361180.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-55.0,4.5,-56.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:04.786Z,127864580.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,3.25,-61.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:06.289Z,129367980.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-57.0,5.0,-58.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:07.791Z,130871388.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-54.0,5.25,-55.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:09.296Z,132374788.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-72.0,1.0,-74.54,30303038-B0303090
B827EBFFFEEEC460,,2022-10-27 01:20:13.806Z,136884996.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-62.0,4.5,-63.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:15.308Z,138388404.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,4.5,-66.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:16.813Z,139891804.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-70.0,4.25,-71.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:18.316Z,141395212.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,5.0,-67.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:19.817Z,142898620.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-66.0,1.75,-68.22,30303030-30303010
B827EBFFFEEEC460,,2022-10-27 01:20:21.322Z,144402020.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,4.25,-64.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:22.825Z,145905420.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-60.0,1.25,-62.43,30303030-30303020
B827EBFFFEEEC460,,2022-10-27 01:20:24.329Z,147408828.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-71.0,3.25,-72.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:25.831Z,148912236.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,2.5,-66.94,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:27.335Z,150415636.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-67.0,4.5,-68.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:28.838Z,151919044.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-69.0,3.0,-70.76,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:30.343Z,153422452.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-72.0,0.0,-75.01,303030B0-3030B030
B827EBFFFEEEC460,,2022-10-27 01:20:31.844Z,154925860.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,5.5,-60.08,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:33.349Z,156429268.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,3.75,-64.53,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:34.854Z,157932676.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-68.0,4.75,-69.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:36.356Z,159436092.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-67.0,5.25,-68.13,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:37.861Z,160939492.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,3.75,-64.53,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:39.362Z,162442900.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,5.75,-66.02,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:40.867Z,163946316.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,3.25,-60.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:42.369Z,165449724.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,6.0,-64.97,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:43.874Z,166953132.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,3.75,-65.53,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:45.376Z,168456540.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-57.0,2.25,-59.03,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:46.880Z,169959948.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-69.0,5.5,-70.08,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:48.382Z,171463364.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,6.25,-61.92,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:49.887Z,172966772.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,5.0,-60.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:51.389Z,174470188.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,4.75,-64.25,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:52.894Z,175973596.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,5.75,-61.02,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:54.396Z,177477004.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,5.5,-64.08,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:55.902Z,178980412.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,3.0,-62.76,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:57.403Z,180483828.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-57.0,3.75,-58.53,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:20:58.831Z,181938156.0,904900000.0,1.0,5.0,CRC_BAD,51.0,LORA,125000.0,SF7   ,2/3,-103.0,-10.75,-114.1,87E13D00-488A0348-DB775D48-E7F76221-3DA78838-C4170394-E51ED8BE-F704A864-83B51ED5-E91BAA73-A6642550-DBBC1913-389FDB
B827EBFFFEEEC460,,2022-10-27 01:21:01.915Z,184994068.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-69.0,-1.25,-72.68,30303030-38303060
B827EBFFFEEEC460,,2022-10-27 01:21:03.417Z,186497468.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-64.0,-1.5,-67.82,30303030-30383040
B827EBFFFEEEC460,,2022-10-27 01:21:04.921Z,188000892.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,-1.0,-66.54,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:06.424Z,189504340.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,4.0,-65.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:07.929Z,191007756.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,6.0,-61.97,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:09.431Z,192511172.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-77.0,3.5,-78.6,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:12.438Z,195517996.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,0.75,-66.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:13.943Z,197021404.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,4.25,-65.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:15.445Z,198524812.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,5.0,-60.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:16.950Z,200028228.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.0,-60.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:18.452Z,201531652.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,4.25,-62.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:19.954Z,203035068.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.0,-60.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:21.459Z,204538492.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,5.0,-61.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:22.961Z,206041916.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,4.25,-61.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:24.466Z,207545332.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.25,-60.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:25.968Z,209048748.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,4.0,-60.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:27.473Z,210552164.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,3.75,-60.53,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:28.975Z,212055580.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,4.25,-61.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:30.480Z,213558996.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,3.5,-60.6,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:31.982Z,215062420.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,4.5,-65.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:33.487Z,216565844.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,3.25,-60.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:34.989Z,218069260.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,4.0,-67.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:36.494Z,219572684.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,4.25,-62.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:37.996Z,221076100.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,3.25,-60.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:39.501Z,222579516.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-59.0,3.25,-60.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:41.004Z,224082940.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-61.0,2.75,-62.85,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:42.506Z,225586356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,2.5,-67.94,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:44.011Z,227089780.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-62.0,4.25,-63.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:45.513Z,228593196.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,1.5,-68.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:47.018Z,230096620.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,4.25,-65.39,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:48.520Z,231600052.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,4.0,-65.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:50.025Z,233103476.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,2.75,-65.85,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:51.527Z,234606900.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,3.25,-67.68,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:53.032Z,236110332.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,4.0,-66.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:54.534Z,237613756.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,3.75,-66.53,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:56.036Z,239117180.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-67.0,1.5,-69.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:57.541Z,240620612.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-71.0,2.5,-72.94,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:21:59.043Z,242124044.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,1.75,-68.22,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:00.548Z,243627476.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-60.0,1.75,-62.22,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:02.050Z,245130900.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,2.75,-67.85,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:03.555Z,246634324.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,2.0,-65.12,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:05.057Z,248137756.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-67.0,3.0,-68.76,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:06.561Z,249641188.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-65.0,2.25,-67.03,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:08.065Z,251144620.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,0.75,-68.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:11.073Z,254151476.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,2.75,-67.85,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:12.574Z,255654900.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-70.0,1.5,-72.32,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:14.079Z,257158332.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-62.0,1.75,-64.22,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:15.581Z,258661764.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-69.0,0.75,-71.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:17.086Z,260165196.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,2.0,-68.12,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:18.589Z,261668636.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-66.0,3.0,-67.76,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:21.597Z,264675508.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-70.0,-0.75,-73.4,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:24.602Z,267682364.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-69.0,-0.25,-72.14,30303530-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:29.111Z,272192652.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-63.0,1.75,-65.22,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:30.617Z,273696084.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-64.0,2.5,-65.94,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:32.119Z,275199516.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-74.0,0.75,-76.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:33.623Z,276702948.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-68.0,-0.5,-71.27,6B30F93C-FAF03030
B827EBFFFEEEC460,,2022-10-27 01:22:35.126Z,278206380.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-76.0,0.0,-79.01,90303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:36.629Z,279709820.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-71.0,0.0,-74.01,30309030-90B8B830
B827EBFFFEEEC460,,2022-10-27 01:22:38.133Z,281213236.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-72.0,-0.25,-75.14,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:39.637Z,282716668.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-71.0,-0.25,-74.14,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:41.141Z,284220100.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-71.0,0.5,-73.77,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:44.148Z,287226964.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-72.0,-0.75,-75.4,3030505A-5050523C
B827EBFFFEEEC460,,2022-10-27 01:22:45.651Z,288730388.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-70.0,0.25,-72.89,30303030-30303030
B827EBFFFEEEC460,,2022-10-27 01:22:48.659Z,291737260.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-73.0,-0.25,-76.14,30303030-30303030
