"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
B827EBFFFEEEC460,,2022-09-09 15:29:27.712Z,498248292,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-104,3.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,31,36, +2.0, +5.2"
B827EBFFFEEEC460,,2022-09-09 15:29:29.211Z,499748532,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,3.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,31,37, +1.2, +5.2"
B827EBFFFEEEC460,,2022-09-09 15:29:30.713Z,501248772,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,3.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,31,38, +1.5, +5.5"
B827EBFFFEEEC460,,2022-09-09 15:29:32.211Z,502748964,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,31,39, +2.0, +5.0"
B827EBFFFEEEC460,,2022-09-09 15:29:33.712Z,504249204,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,3.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,30, +2.0, +5.2"
B827EBFFFEEEC460,,2022-09-09 15:29:35.213Z,505749444,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,31, +1.5, +5.5"
B827EBFFFEEEC460,,2022-09-09 15:29:36.712Z,507249644,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-103,3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,32, -1.2, +5.2"
B827EBFFFEEEC460,,2022-09-09 15:29:38.213Z,508749884,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-104,3,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,33, +1.2, +5.0"
B827EBFFFEEEC460,,2022-09-09 15:29:39.715Z,510250116,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,34, +2.2, +5.5"
B827EBFFFEEEC460,,2022-09-09 15:29:41.213Z,511750316,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,35, +2.2, +5.5"
B827EBFFFEEEC460,,2022-09-09 15:29:42.714Z,513250556,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,3.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,36,32,36, -0.2, +5.0"
