"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
B827EBFFFEEEC460,,2022-09-09 15:21:54.822Z,45182556,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-6,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,31,34, -7.8, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:21:56.320Z,46682772,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,-5.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,31,35, -7.5, -3.5"
B827EBFFFEEEC460,,2022-09-09 15:21:57.820Z,48182948,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,31,36, -7.5, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:21:59.321Z,49683164,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,31,37, -7.0, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:00.819Z,51183380,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,31,38, -8.5, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:22:02.320Z,52683564,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,31,39, -7.0, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:22:03.817Z,54183780,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,30, -7.2, -2.5"
B827EBFFFEEEC460,,2022-09-09 15:22:05.318Z,55683996,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,31, -6.5, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:22:06.818Z,57184172,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,32, -7.0, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:08.316Z,58684396,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,33, -7.8, -4.0"
B827EBFFFEEEC460,,2022-09-09 15:22:09.817Z,60184612,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,34, -7.8, -3.8"
B827EBFFFEEEC460,,2022-09-09 15:22:11.315Z,61684788,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,35, -7.8, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:22:12.816Z,63185012,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-6,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,36, -7.8, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:22:14.314Z,64685228,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,37, -7.0, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:22:15.815Z,66185404,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,38, -7.0, -3.5"
B827EBFFFEEEC460,,2022-09-09 15:22:17.313Z,67685628,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,32,39, -6.5, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:22:18.814Z,69185844,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,30, -7.0, -3.2"
B827EBFFFEEEC460,,2022-09-09 15:22:20.312Z,70686028,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,31, -6.8, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:21.813Z,72186252,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,32, -7.2, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:22:23.311Z,73686468,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-5.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,33, -8.0, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:22:24.812Z,75186644,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,34, -6.8, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:22:26.310Z,76686868,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,35, -7.8, -2.5"
B827EBFFFEEEC460,,2022-09-09 15:22:27.808Z,78187084,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,36, -6.8, -1.0"
B827EBFFFEEEC460,,2022-09-09 15:22:29.310Z,79687268,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,37, -8.0, -1.2"
B827EBFFFEEEC460,,2022-09-09 15:22:30.808Z,81187492,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,38, -6.0, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:32.309Z,82687708,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,33,39, -5.8, -1.5"
B827EBFFFEEEC460,,2022-09-09 15:22:33.808Z,84187892,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,30, -7.5, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:22:35.306Z,85688108,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,31, -6.5, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:22:36.808Z,87188332,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,32, -5.8, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:22:38.306Z,88688516,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,33, -6.8, -1.8"
B827EBFFFEEEC460,,2022-09-09 15:22:39.805Z,90188740,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,34, -7.8, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:41.306Z,91688956,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,35, -6.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:22:42.805Z,93189140,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,36, -6.2, -1.2"
B827EBFFFEEEC460,,2022-09-09 15:22:44.302Z,94689364,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-111,-3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,37, -6.5, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:45.804Z,96189580,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,38, -7.2, -1.8"
B827EBFFFEEEC460,,2022-09-09 15:22:47.302Z,97689764,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-3.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,34,39, -5.8, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:48.803Z,99189988,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,30, -8.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:22:50.302Z,100690204,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,31, -6.5, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:51.802Z,102190388,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,32, -7.0, -1.0"
B827EBFFFEEEC460,,2022-09-09 15:22:53.299Z,103690612,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,33, -6.8, -1.2"
B827EBFFFEEEC460,,2022-09-09 15:22:54.801Z,105190836,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,34, -6.8, -1.8"
B827EBFFFEEEC460,,2022-09-09 15:22:56.299Z,106691012,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,35, -7.2, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:22:57.800Z,108191244,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,36, -7.0, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:22:59.299Z,109691460,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,37, -7.0, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:23:00.797Z,111191644,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,38, -5.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:02.298Z,112691868,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,35,39, -6.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:03.561Z,113960252,905300000,1,7,CRC_BAD,47,LORA,125000,SF7   ,44563,-109,-12.2,"8E,1F,B3,AA,-D3,D5,DE,C1,-C4,0E,AE,4D,-AC,5F,A5,1B,-21,A7,FE,8F,-63,77,1C,0C,-A0,9D,2D,49,-EB,16,AE,A9,-04,F8,57,68,-68,3A,9E,1C,-40,D9,6E,42,-F0,07,5D,-14.0, -7.8"
B827EBFFFEEEC460,,2022-09-09 15:23:03.797Z,114192084,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,30, -6.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:05.295Z,115692276,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,31, -6.8, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:06.796Z,117192492,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-106,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,32, -6.8, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:23:08.294Z,118692716,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,33, -6.8, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:23:09.796Z,120192900,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,34, -7.2, -2.5"
B827EBFFFEEEC460,,2022-09-09 15:23:11.294Z,121693124,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,35, -7.0, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:23:12.792Z,123193348,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,36, -6.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:14.294Z,124693532,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,37, -7.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:15.792Z,126193756,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,38, -6.0, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:23:17.294Z,127693980,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,36,39, -7.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:18.792Z,129194164,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,30, -7.2, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:20.290Z,130694388,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,31, -6.8, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:23:21.791Z,132194612,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,32, -6.0, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:23:23.290Z,133694796,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,33, -7.2, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:23:24.791Z,135195020,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,34, -6.8, -2.2"
B827EBFFFEEEC460,,2022-09-09 15:23:26.289Z,136695244,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,35, -6.8, -1.8"
B827EBFFFEEEC460,,2022-09-09 15:23:27.787Z,138195428,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-5.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,36, -7.0, -3.0"
B827EBFFFEEEC460,,2022-09-09 15:23:29.289Z,139695660,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,37, -8.8, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:23:30.787Z,141195876,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,38, -7.0, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:23:32.285Z,142696060,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-3,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,37,39, -4.8, -0.2"
B827EBFFFEEEC460,,2022-09-09 15:23:33.786Z,144196284,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-108,-5.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,30, -8.0, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:35.284Z,145696508,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-111,-5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,31, -7.0, -3.5"
B827EBFFFEEEC460,,2022-09-09 15:23:36.785Z,147196692,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,32, -6.2, -2.5"
B827EBFFFEEEC460,,2022-09-09 15:23:38.284Z,148696924,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-3.8,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,33, -5.8, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:23:39.785Z,150197148,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4.5,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,34, -7.0, -2.0"
B827EBFFFEEEC460,,2022-09-09 15:23:41.285Z,151697332,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-107,-4.2,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,35, -7.0, -2.8"
B827EBFFFEEEC460,,2022-09-09 15:23:42.783Z,153197556,904300000,0,2,CRC_OK ,32,LORA,125000,SF10  ,44656,-109,-4,"30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,30,30,30,-30,33,38,36, -7.0, -1.2"
